30/06/2005	1.805500
01/07/2005	1.786000
02/07/2005	1.771800
03/07/2005	1.768600
04/07/2005	1.767550
05/07/2005	1.760750
06/07/2005	1.753450
07/07/2005	1.758350
08/07/2005	1.773679
09/07/2005	1.736500
10/07/2005	1.737750
11/07/2005	1.737750
12/07/2005	1.752971
13/07/2005	1.773364
14/07/2005	1.752950
15/07/2005	1.760750
16/07/2005	1.754200
17/07/2005	1.754201
18/07/2005	1.750400
19/07/2005	1.748000
20/07/2005	1.738700
21/07/2005	1.729650
22/07/2005	1.746900
23/07/2005	1.743400
24/07/2005	1.741150
25/07/2005	1.741150
26/07/2005	1.742500
27/07/2005	1.742850
28/07/2005	1.742300
29/07/2005	1.751600
30/07/2005	1.758050
31/07/2005	1.758050
01/08/2005	1.758300
02/08/2005	1.769000
03/08/2005	1.771250
04/08/2005	1.780650
05/08/2005	1.779800
06/08/2005	1.779800
07/08/2005	1.779800
08/08/2005	1.775900
09/08/2005	1.787350
10/08/2005	1.784000
11/08/2005	1.795500
12/08/2005	1.807250
13/08/2005	1.814350
14/08/2005	1.814800
15/08/2005	1.814550
16/08/2005	1.810500
17/08/2005	1.809500
18/08/2005	1.806250
19/08/2005	1.794150
20/08/2005	1.794150
21/08/2005	1.794150
22/08/2005	1.798340
23/08/2005	1.802550
24/08/2005	1.799300
25/08/2005	1.798900
26/08/2005	1.804850
27/08/2005	1.807100
28/08/2005	1.800300
29/08/2005	1.800300
30/08/2005	1.799950
31/08/2005	1.783200
01/09/2005	1.797400
02/09/2005	1.829600
03/09/2005	1.829599
04/09/2005	1.829599
05/09/2005	1.839300
06/09/2005	1.843750
07/09/2005	1.842200
08/09/2005	1.839600
09/09/2005	1.839150
10/09/2005	1.841700
11/09/2005	1.838350
12/09/2005	1.839450
13/09/2005	1.822800
14/09/2005	1.822350
15/09/2005	1.825200
16/09/2005	1.805150
17/09/2005	1.804200
18/09/2005	1.808550
19/09/2005	1.802700
20/09/2005	1.805650
21/09/2005	1.804700
22/09/2005	1.810950
23/09/2005	1.792400
24/09/2005	1.777800
25/09/2005	1.777800
26/09/2005	1.772450
27/09/2005	1.778250
28/09/2005	1.765850
29/09/2005	1.761850
30/09/2005	1.761500
01/10/2005	1.761500
02/10/2005	1.764300
03/10/2005	1.764750
04/10/2005	1.759400
05/10/2005	1.759400
06/10/2005	1.762950
07/10/2005	1.772150
08/10/2005	1.759450
09/10/2005	1.760850
10/10/2005	1.760650
11/10/2005	1.752250
12/10/2005	1.746300
13/10/2005	1.751800
14/10/2005	1.748550
15/10/2005	1.766600
16/10/2005	1.770250
17/10/2005	1.769750
18/10/2005	1.754650
19/10/2005	1.748200
20/10/2005	1.762450
21/10/2005	1.769750
22/10/2005	1.774400
23/10/2005	1.769250
24/10/2005	1.768850
25/10/2005	1.769100
26/10/2005	1.785900
27/10/2005	1.776700
28/10/2005	1.783100
29/10/2005	1.776650
30/10/2005	1.773600
31/10/2005	1.773250
01/11/2005	1.771450
02/11/2005	1.764150
03/11/2005	1.769750
04/11/2005	1.773250
05/11/2005	1.758650
06/11/2005	1.763800
07/11/2005	1.749550
08/11/2005	1.741600
09/11/2005	1.741250
10/11/2005	1.740450
11/11/2005	1.741350
12/11/2005	1.742200
13/11/2005	1.741850
14/11/2005	1.742200
15/11/2005	1.738850
16/11/2005	1.735900
17/11/2005	1.718650
18/11/2005	1.720250
19/11/2005	1.715550
20/11/2005	1.715550
21/11/2005	1.716750
22/11/2005	1.716700
23/11/2005	1.720400
24/11/2005	1.723150
25/11/2005	1.721600
26/11/2005	1.715450
27/11/2005	1.715450
28/11/2005	1.712850
29/11/2005	1.728550
30/11/2005	1.716500
01/12/2005	1.729550
02/12/2005	1.732650
03/12/2005	1.733600
04/12/2005	1.733450
05/12/2005	1.732050
06/12/2005	1.740900
07/12/2005	1.741400
08/12/2005	1.735200
09/12/2005	1.752000
10/12/2005	1.754700
11/12/2005	1.754700
12/12/2005	1.751950
13/12/2005	1.774600
14/12/2005	1.769950
15/12/2005	1.773050
16/12/2005	1.765450
17/12/2005	1.772700
18/12/2005	1.772700
19/12/2005	1.772701
20/12/2005	1.763100
21/12/2005	1.755600
22/12/2005	1.745181
23/12/2005	1.738200
24/12/2005	1.738200
25/12/2005	1.738200
26/12/2005	1.734200
27/12/2005	1.734200
28/12/2005	1.729200
29/12/2005	1.719600
30/12/2005	1.724450
31/12/2005	1.724450
01/01/2006	1.720400
02/01/2006	1.721050
03/01/2006	1.721049
04/01/2006	1.747900
05/01/2006	1.758100
06/01/2006	1.755700
07/01/2006	1.755700
08/01/2006	1.755700
09/01/2006	1.769200
10/01/2006	1.765550
11/01/2006	1.763700
12/01/2006	1.766050
13/01/2006	1.760100
14/01/2006	1.777200
15/01/2006	1.774450
16/01/2006	1.778200
17/01/2006	1.766050
18/01/2006	1.765950
19/01/2006	1.761450
20/01/2006	1.756800
21/01/2006	1.771150
22/01/2006	1.770750
23/01/2006	1.773450
24/01/2006	1.786400
25/01/2006	1.782800
26/01/2006	1.784350
27/01/2006	1.781200
28/01/2006	1.781200
29/01/2006	1.781200
30/01/2006	1.768800
31/01/2006	1.767250
01/02/2006	1.778200
02/02/2006	1.775750
03/02/2006	1.778150
04/02/2006	1.762550
05/02/2006	1.762550
06/02/2006	1.760550
07/02/2006	1.746850
08/02/2006	1.745977
09/02/2006	1.741200
10/02/2006	1.742943
11/02/2006	1.744300
12/02/2006	1.744300
13/02/2006	1.743250
14/02/2006	1.742150
15/02/2006	1.735900
16/02/2006	1.739300
17/02/2006	1.738900
18/02/2006	1.742350
19/02/2006	1.742350
20/02/2006	1.742600
21/02/2006	1.744100
22/02/2006	1.745900
23/02/2006	1.738944
24/02/2006	1.752100
25/02/2006	1.752100
26/02/2006	1.752100
27/02/2006	1.740650
28/02/2006	1.738500
01/03/2006	1.755000
02/03/2006	1.749025
03/03/2006	1.753600
04/03/2006	1.753325
05/03/2006	1.753325
06/03/2006	1.758000
07/03/2006	1.749600
08/03/2006	1.737400
09/03/2006	1.732203
10/03/2006	1.739160
11/03/2006	1.735700
12/03/2006	1.735700
13/03/2006	1.727800
14/03/2006	1.735200
15/03/2006	1.746500
16/03/2006	1.748000
17/03/2006	1.756500
18/03/2006	1.756200
19/03/2006	1.756400
20/03/2006	1.755100
21/03/2006	1.753450
22/03/2006	1.747350
23/03/2006	1.746350
24/03/2006	1.733950
25/03/2006	1.733950
26/03/2006	1.743350
27/03/2006	1.743700
28/03/2006	1.748000
29/03/2006	1.742900
30/03/2006	1.735250
31/03/2006	1.728337
01/04/2006	1.737500
02/04/2006	1.737450
03/04/2006	1.735600
04/04/2006	1.739250
05/04/2006	1.755050
06/04/2006	1.752000
07/04/2006	1.750700
08/04/2006	1.742100
09/04/2006	1.742100
10/04/2006	1.743650
11/04/2006	1.742650
12/04/2006	1.749649
13/04/2006	1.750950
14/04/2006	1.750950
15/04/2006	1.750950
16/04/2006	1.750950
17/04/2006	1.750950
18/04/2006	1.771100
19/04/2006	1.782500
20/04/2006	1.789150
21/04/2006	1.779200
22/04/2006	1.783150
23/04/2006	1.783150
24/04/2006	1.786650
25/04/2006	1.786450
26/04/2006	1.788050
27/04/2006	1.785400
28/04/2006	1.801150
29/04/2006	1.825700
30/04/2006	1.825700
01/05/2006	1.823925
02/05/2006	1.823100
03/05/2006	1.840000
04/05/2006	1.840400
05/05/2006	1.851500
06/05/2006	1.859300
07/05/2006	1.859300
08/05/2006	1.862500
09/05/2006	1.857850
10/05/2006	1.865350
11/05/2006	1.858000
12/05/2006	1.885000
13/05/2006	1.885000
14/05/2006	1.885000
15/05/2006	1.895900
16/05/2006	1.879850
17/05/2006	1.886200
18/05/2006	1.884100
19/05/2006	1.894400
20/05/2006	1.894400
21/05/2006	1.894400
22/05/2006	1.873700
23/05/2006	1.884150
24/05/2006	1.879850
25/05/2006	1.869900
26/05/2006	1.874200
27/05/2006	1.856150
28/05/2006	1.856150
29/05/2006	1.858750
30/05/2006	1.859700
31/05/2006	1.882150
01/06/2006	1.868750
02/06/2006	1.763100
03/06/2006	1.880550
04/06/2006	1.880550
05/06/2006	1.883100
06/06/2006	1.871600
07/06/2006	1.862100
08/06/2006	1.856200
09/06/2006	1.843800
10/06/2006	1.844075
11/06/2006	1.844075
12/06/2006	1.840500
13/06/2006	1.842100
14/06/2006	1.834250
15/06/2006	1.842825
16/06/2006	1.852700
17/06/2006	1.852250
18/06/2006	1.852250
19/06/2006	1.848950
20/06/2006	1.838350
21/06/2006	1.844700
22/06/2006	1.844800
23/06/2006	1.829050
24/06/2006	1.817750
25/06/2006	1.818300
26/06/2006	1.819450
27/06/2006	1.825400
28/06/2006	1.822100
29/06/2006	1.817700
30/06/2006	1.828250
01/07/2006	1.827600
02/07/2006	1.849250
03/07/2006	1.847950
04/07/2006	1.844450
05/07/2006	1.843550
06/07/2006	1.834800
07/07/2006	1.836500
08/07/2006	1.837300
09/07/2006	1.837300
10/07/2006	1.849800
11/07/2006	1.843250
12/07/2006	1.844650
13/07/2006	1.835500
14/07/2006	1.843225
15/07/2006	1.843050
16/07/2006	1.843050
17/07/2006	1.837800
18/07/2006	1.819600
19/07/2006	1.824100
20/07/2006	1.843300
21/07/2006	1.847750
22/07/2006	1.847400
23/07/2006	1.847400
24/07/2006	1.857000
25/07/2006	1.845500
26/07/2006	1.840375
27/07/2006	1.855050
28/07/2006	1.856500
29/07/2006	1.862550
30/07/2006	1.862550
31/07/2006	1.862950
01/08/2006	1.866650
02/08/2006	1.877200
03/08/2006	1.876050
04/08/2006	1.886800
05/08/2006	1.907350
06/08/2006	1.907350
07/08/2006	1.907300
08/08/2006	1.905650
09/08/2006	1.899700
10/08/2006	1.904950
11/08/2006	1.894400
12/08/2006	1.891150
13/08/2006	1.891150
14/08/2006	1.893450
15/08/2006	1.890350
16/08/2006	1.893950
17/08/2006	1.897450
18/08/2006	1.884925
19/08/2006	1.881550
20/08/2006	1.881550
21/08/2006	1.882650
22/08/2006	1.891300
23/08/2006	1.888300
24/08/2006	1.891700
25/08/2006	1.886042
26/08/2006	1.887900
27/08/2006	1.887900
28/08/2006	1.888200
29/08/2006	1.896550
30/08/2006	1.899000
31/08/2006	1.904800
01/09/2006	1.903900
02/09/2006	1.905700
03/09/2006	1.905700
04/09/2006	1.907200
05/09/2006	1.903500
06/09/2006	1.894100
07/09/2006	1.886450
08/09/2006	1.874550
09/09/2006	1.865800
10/09/2006	1.865150
11/09/2006	1.865850
12/09/2006	1.868250
13/09/2006	1.872950
14/09/2006	1.877500
15/09/2006	1.886200
16/09/2006	1.878200
17/09/2006	1.878200
18/09/2006	1.879450
19/09/2006	1.881500
20/09/2006	1.880800
21/09/2006	1.890350
22/09/2006	1.903150
23/09/2006	1.899550
24/09/2006	1.901055
25/09/2006	1.900150
26/09/2006	1.902350
27/09/2006	1.894950
28/09/2006	1.891250
29/09/2006	1.875650
30/09/2006	1.872350
01/10/2006	1.872350
02/10/2006	1.871400
03/10/2006	1.886700
04/10/2006	1.887100
05/10/2006	1.886350
06/10/2006	1.879100
07/10/2006	1.871250
08/10/2006	1.871250
09/10/2006	1.870350
10/10/2006	1.865900
11/10/2006	1.854800
12/10/2006	1.855200
13/10/2006	1.858650
14/10/2006	1.859500
15/10/2006	1.855182
16/10/2006	1.854000
17/10/2006	1.863800
18/10/2006	1.869825
19/10/2006	1.868800
20/10/2006	1.877500
21/10/2006	1.883400
22/10/2006	1.883150
23/10/2006	1.882650
24/10/2006	1.872850
25/10/2006	1.873800
26/10/2006	1.879700
27/10/2006	1.891700
28/10/2006	1.898050
29/10/2006	1.898050
30/10/2006	1.896650
31/10/2006	1.899350
01/11/2006	1.908100
02/11/2006	1.907200
03/11/2006	1.907450
04/11/2006	1.900750
05/11/2006	1.901150
06/11/2006	1.901100
07/11/2006	1.899050
08/11/2006	1.906677
09/11/2006	1.903850
10/11/2006	1.906700
11/11/2006	1.910550
12/11/2006	1.911200
13/11/2006	1.914350
14/11/2006	1.903750
15/11/2006	1.896050
16/11/2006	1.888800
17/11/2006	1.887900
18/11/2006	1.897950
19/11/2006	1.894550
20/11/2006	1.894350
21/11/2006	1.898150
22/11/2006	1.899350
23/11/2006	1.913850
24/11/2006	1.915300
25/11/2006	1.932600
26/11/2006	1.941085
27/11/2006	1.939150
28/11/2006	1.939100
29/11/2006	1.953350
30/11/2006	1.945900
01/12/2006	1.966800
02/12/2006	1.980350
03/12/2006	1.981250
04/12/2006	1.981100
05/12/2006	1.978750
06/12/2006	1.973750
07/12/2006	1.967150
08/12/2006	1.962250
09/12/2006	1.954250
10/12/2006	1.954250
11/12/2006	1.950800
12/12/2006	1.959600
13/12/2006	1.970800
14/12/2006	1.966850
15/12/2006	1.960750
16/12/2006	1.951700
17/12/2006	1.952350
18/12/2006	1.953500
19/12/2006	1.948550
20/12/2006	1.971500
21/12/2006	1.965400
22/12/2006	1.962400
23/12/2006	1.962250
24/12/2006	1.962250
25/12/2006	1.962250
26/12/2006	1.953817
27/12/2006	1.955400
28/12/2006	1.957250
29/12/2006	1.961700
30/12/2006	1.961300
31/12/2006	1.958750
01/01/2007	1.959050
02/01/2007	1.965350
03/01/2007	1.974350
04/01/2007	1.950800
05/01/2007	1.941000
06/01/2007	1.929400
07/01/2007	1.929400
08/01/2007	1.926300
09/01/2007	1.943200
10/01/2007	1.935800
11/01/2007	1.933100
12/01/2007	1.944400
13/01/2007	1.957700
14/01/2007	1.959150
15/01/2007	1.957900
16/01/2007	1.963050
17/01/2007	1.961400
18/01/2007	1.969800
19/01/2007	1.974050
20/01/2007	1.973000
21/01/2007	1.973000
22/01/2007	1.974200
23/01/2007	1.978200
24/01/2007	1.982000
25/01/2007	1.966800
26/01/2007	1.966150
27/01/2007	1.960700
28/01/2007	1.960700
29/01/2007	1.958600
30/01/2007	1.961050
31/01/2007	1.962000
01/02/2007	1.963900
02/02/2007	1.967400
03/02/2007	1.966200
04/02/2007	1.967200
05/02/2007	1.965650
06/02/2007	1.961000
07/02/2007	1.969200
08/02/2007	1.971200
09/02/2007	1.957300
10/02/2007	1.957300
11/02/2007	1.952119
12/02/2007	1.949350
13/02/2007	1.947200
14/02/2007	1.952472
15/02/2007	1.961400
16/02/2007	1.954300
17/02/2007	1.954300
18/02/2007	1.954357
19/02/2007	1.949900
20/02/2007	1.947950
21/02/2007	1.957650
22/02/2007	1.951950
23/02/2007	1.953300
24/02/2007	1.953300
25/02/2007	1.964319
26/02/2007	1.962500
27/02/2007	1.963800
28/02/2007	1.965400
01/03/2007	1.959200
02/03/2007	1.957700
03/03/2007	1.957700
04/03/2007	1.941686
05/03/2007	1.943750
06/03/2007	1.924700
07/03/2007	1.925750
08/03/2007	1.930500
09/03/2007	1.929650
10/03/2007	1.929650
11/03/2007	1.934836
12/03/2007	1.934050
13/03/2007	1.929000
14/03/2007	1.932650
15/03/2007	1.936200
16/03/2007	1.935850
17/03/2007	1.935850
18/03/2007	1.940787
19/03/2007	1.941050
20/03/2007	1.945200
21/03/2007	1.958450
22/03/2007	1.959350
23/03/2007	1.968100
24/03/2007	1.968100
25/03/2007	1.960100
26/03/2007	1.961350
27/03/2007	1.969400
28/03/2007	1.963823
29/03/2007	1.962600
30/03/2007	1.962650
31/03/2007	1.962650
01/04/2007	1.968437
02/04/2007	1.967950
03/04/2007	1.979000
04/04/2007	1.976000
05/04/2007	1.976100
06/04/2007	1.976100
07/04/2007	1.976100
08/04/2007	1.976100
09/04/2007	1.962137
10/04/2007	1.962400
11/04/2007	1.971550
12/04/2007	1.977050
13/04/2007	1.977300
14/04/2007	1.977300
15/04/2007	1.987878
16/04/2007	1.986800
17/04/2007	1.990250
18/04/2007	2.006750
19/04/2007	2.008000
20/04/2007	2.002350
21/04/2007	2.002350
22/04/2007	2.002350
23/04/2007	2.002800
24/04/2007	2.002200
25/04/2007	2.001000
26/04/2007	2.002700
27/04/2007	1.990350
28/04/2007	1.990350
29/04/2007	1.996077
30/04/2007	1.997650
01/05/2007	2.001600
02/05/2007	1.998800
03/05/2007	1.990900
04/05/2007	1.971188
05/05/2007	1.971131
06/05/2007	1.993463
07/05/2007	1.993300
08/05/2007	1.994200
09/05/2007	1.989200
10/05/2007	1.997200
11/05/2007	1.978550
12/05/2007	1.978200
13/05/2007	1.982025
14/05/2007	1.982200
15/05/2007	1.981572
16/05/2007	1.986000
17/05/2007	1.977400
18/05/2007	1.975000
19/05/2007	1.975000
20/05/2007	1.974983
21/05/2007	1.971937
22/05/2007	1.970350
23/05/2007	1.975600
24/05/2007	1.986700
25/05/2007	1.985200
26/05/2007	1.985200
27/05/2007	1.983989
28/05/2007	1.982800
29/05/2007	1.983500
30/05/2007	1.981200
31/05/2007	1.974650
01/06/2007	1.979931
02/06/2007	1.979700
03/06/2007	1.982100
04/06/2007	1.982050
05/06/2007	1.991800
06/06/2007	1.994350
07/06/2007	1.985819
08/06/2007	1.976400
09/06/2007	1.976400
10/06/2007	1.966870
11/06/2007	1.967842
12/06/2007	1.969000
13/06/2007	1.975000
14/06/2007	1.973200
15/06/2007	1.969400
16/06/2007	1.969400
17/06/2007	1.976383
18/06/2007	1.980988
19/06/2007	1.982800
20/06/2007	1.988550
21/06/2007	1.994250
22/06/2007	1.992300
23/06/2007	1.992300
24/06/2007	1.999180
25/06/2007	1.999350
26/06/2007	1.998641
27/06/2007	1.999600
28/06/2007	1.999969
29/06/2007	2.004437
30/06/2007	2.002000
01/07/2007	2.008435
02/07/2007	2.012597
03/07/2007	2.016350
04/07/2007	2.017750
05/07/2007	2.016200
06/07/2007	2.012600
07/07/2007	2.012600
08/07/2007	2.012600
09/07/2007	2.011600
10/07/2007	2.016200
11/07/2007	2.025200
12/07/2007	2.033000
13/07/2007	2.031000
14/07/2007	2.031000
15/07/2007	2.031000
16/07/2007	2.034000
17/07/2007	2.036800
18/07/2007	2.046700
19/07/2007	2.053650
20/07/2007	2.051000
21/07/2007	2.051000
22/07/2007	2.051000
23/07/2007	2.056200
24/07/2007	2.058300
25/07/2007	2.061300
26/07/2007	2.051800
27/07/2007	2.053350
28/07/2007	2.053350
29/07/2007	2.053350
30/07/2007	2.024300
31/07/2007	2.024300
01/08/2007	2.037000
02/08/2007	2.031000
03/08/2007	2.037931
04/08/2007	2.036100
05/08/2007	2.036100
06/08/2007	2.041400
07/08/2007	2.026750
08/08/2007	2.022300
09/08/2007	2.036600
10/08/2007	2.025800
11/08/2007	2.025800
12/08/2007	2.025800
13/08/2007	2.016080
14/08/2007	2.011600
15/08/2007	1.999900
16/08/2007	1.992300
17/08/2007	1.979400
18/08/2007	1.979400
19/08/2007	1.979400
20/08/2007	1.979350
21/08/2007	1.983800
22/08/2007	1.982800
23/08/2007	1.990250
24/08/2007	1.999150
25/08/2007	1.999150
26/08/2007	2.013987
27/08/2007	2.015700
28/08/2007	2.013800
29/08/2007	2.007200
30/08/2007	2.017150
31/08/2007	2.016450
01/09/2007	2.016450
02/09/2007	2.016450
03/09/2007	2.017150
04/09/2007	2.018800
05/09/2007	2.013800
06/09/2007	2.022600
07/09/2007	2.022400
08/09/2007	2.022400
09/09/2007	2.022400
10/09/2007	2.028500
11/09/2007	2.028000
12/09/2007	2.030600
13/09/2007	2.031100
14/09/2007	2.031100
15/09/2007	2.031100
16/09/2007	2.031100
17/09/2007	2.006550
18/09/2007	1.994100
19/09/2007	2.013200
20/09/2007	2.000150
21/09/2007	2.008800
22/09/2007	2.008800
23/09/2007	2.008800
24/09/2007	2.020200
25/09/2007	2.022000
26/09/2007	2.018400
27/09/2007	2.015600
28/09/2007	2.024200
29/09/2007	2.024200
30/09/2007	2.024200
01/10/2007	2.045400
02/10/2007	2.043200
03/10/2007	2.040800
04/10/2007	2.035000
05/10/2007	2.039700
06/10/2007	2.039700
07/10/2007	2.039700
08/10/2007	2.042100
09/10/2007	2.036400
10/10/2007	2.033400
11/10/2007	2.042500
12/10/2007	2.033200
13/10/2007	2.033200
14/10/2007	2.033200
15/10/2007	2.037300
16/10/2007	2.041700
17/10/2007	2.032300
18/10/2007	2.037200
19/10/2007	2.044900
20/10/2007	2.044900
21/10/2007	2.044900
22/10/2007	2.054600
23/10/2007	2.027400
24/10/2007	2.049600
25/10/2007	2.047300
26/10/2007	2.050200
27/10/2007	2.050200
28/10/2007	2.050200
29/10/2007	2.052200
30/10/2007	2.060200
31/10/2007	2.066750
01/11/2007	2.076100
02/11/2007	2.080000
03/11/2007	2.080000
04/11/2007	2.080000
05/11/2007	2.089200
06/11/2007	2.081000
07/11/2007	2.087000
08/11/2007	2.104100
09/11/2007	2.109000
10/11/2007	2.109000
11/11/2007	2.109000
12/11/2007	2.085200
13/11/2007	2.060400
14/11/2007	2.072800
15/11/2007	2.065750
16/11/2007	2.046800
17/11/2007	2.046800
18/11/2007	2.046800
19/11/2007	2.052200
20/11/2007	2.051700
21/11/2007	2.064200
22/11/2007	2.058400
23/11/2007	2.061800
24/11/2007	2.061800
25/11/2007	2.061800
26/11/2007	2.057450
27/11/2007	2.067250
28/11/2007	2.070300
29/11/2007	2.068050
30/11/2007	2.062100
01/12/2007	2.062100
02/12/2007	2.062100
03/12/2007	2.056000
04/12/2007	2.067800
05/12/2007	2.058700
06/12/2007	2.028550
07/12/2007	2.025600
08/12/2007	2.025600
09/12/2007	2.025600
10/12/2007	2.030050
11/12/2007	2.046000
12/12/2007	2.040500
13/12/2007	2.045800
14/12/2007	2.039250
15/12/2007	2.039250
16/12/2007	2.039250
17/12/2007	2.017850
18/12/2007	2.015650
19/12/2007	2.017700
20/12/2007	2.004200
21/12/2007	1.983200
22/12/2007	1.983200
23/12/2007	1.983200
24/12/2007	1.983200
25/12/2007	1.976100
26/12/2007	1.979600
27/12/2007	1.983400
28/12/2007	1.988200
29/12/2007	1.988200
30/12/2007	1.988200
31/12/2007	1.996700
01/01/2008	1.992500
02/01/2008	1.985300
03/01/2008	1.978200
04/01/2008	1.970900
05/01/2008	1.970900
06/01/2008	1.970900
07/01/2008	1.974050
08/01/2008	1.975300
09/01/2008	1.972600
10/01/2008	1.957200
11/01/2008	1.956800
12/01/2008	1.956800
13/01/2008	1.956800
14/01/2008	1.956500
15/01/2008	1.958800
16/01/2008	1.971750
17/01/2008	1.963600
18/01/2008	1.978400
19/01/2008	1.978400
20/01/2008	1.978400
21/01/2008	1.954300
22/01/2008	1.944800
23/01/2008	1.960200
24/01/2008	1.950000
25/01/2008	1.971600
26/01/2008	1.971600
27/01/2008	1.971600
28/01/2008	1.981700
29/01/2008	1.984000
30/01/2008	1.986850
31/01/2008	1.987600
01/02/2008	1.989200
02/02/2008	1.989200
03/02/2008	1.989200
04/02/2008	1.966300
05/02/2008	1.975200
06/02/2008	1.964400
07/02/2008	1.962200
08/02/2008	1.943200
09/02/2008	1.943200
10/02/2008	1.943200
11/02/2008	1.945700
12/02/2008	1.947600
13/02/2008	1.960800
14/02/2008	1.962250
15/02/2008	1.971000
16/02/2008	1.971000
17/02/2008	1.971000
18/02/2008	1.961400
19/02/2008	1.951750
20/02/2008	1.951000
21/02/2008	1.941400
22/02/2008	1.959800
23/02/2008	1.959800
24/02/2008	1.959800
25/02/2008	1.966500
26/02/2008	1.967500
27/02/2008	1.972300
28/02/2008	1.988700
29/02/2008	1.989600
01/03/2008	1.989600
02/03/2008	1.989600
03/03/2008	1.986900
04/03/2008	1.983100
05/03/2008	1.987100
06/03/2008	1.989500
07/03/2008	2.009450
08/03/2008	2.009450
09/03/2008	2.009450
10/03/2008	2.014300
11/03/2008	2.009200
